trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1453,False,"{'a': 0.001, 'e': 0.11752409259940473}",25,16,21.71748572865835,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.001, 'e': 0.11653096397127678}",20,3,17.259013542557994,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1455,False,"{'a': 0.001, 'e': 0.11553771881219435}",20,10,20.463532345280044,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.001, 'e': 0.11454435811540296}",30,9,37.05884729505597,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.001, 'e': 0.11355088287426278}",20,12,15.15487051179564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.001, 'e': 0.1125572940822494}",25,20,7.621987864895985,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.001, 'e': 0.1115635927329511}",30,14,30.149281049320706,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.001, 'e': 0.11056977982006959}",30,19,8.261309832843471,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1461,False,"{'a': 0.001, 'e': 0.10957585633741725}",30,7,34.75126466930291,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.001, 'e': 0.10858182327891792}",20,14,14.473725507247922,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.001, 'e': 0.10758768163860415}",20,13,3.1200365750101953,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1464,False,"{'a': 0.001, 'e': 0.10659343241061792}",20,4,8.17961014657461,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1465,False,"{'a': 0.001, 'e': 0.10559907658920793}",20,9,19.774068696193655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.001, 'e': 0.10460461516873039}",20,8,12.652732022427472,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.001, 'e': 0.10361004914364617}",30,16,26.307961966574556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.001, 'e': 0.10261537950852166}",25,9,23.28056442820622,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.001, 'e': 0.10162060725802598}",25,10,22.02358222642619,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.001, 'e': 0.10062573338693173}",25,13,24.77507909498697,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.001, 'e': 0.09963075889011225}",20,16,8.52621055849711,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.001, 'e': 0.0986356847625424}",30,14,21.8708864700784,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.001, 'e': 0.0976405119992958}",25,16,5.374733180167115,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 0.001, 'e': 0.09664524159554555}",30,22,15.673812704671693,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.001, 'e': 0.09564987454656154}",20,13,14.844871556085572,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.001, 'e': 0.09465441184771117}",25,13,13.413458464566384,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1477,False,"{'a': 0.001, 'e': 0.09365885449445663}",20,0,-7.069878213950294,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1478,False,"{'a': 0.001, 'e': 0.09266320348235561}",20,13,14.071940004352287,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.001, 'e': 0.09166745980705862}",20,14,11.732725069844193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.001, 'e': 0.09067162446430968}",20,11,18.506555231350536,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.001, 'e': 0.0896756984499436}",20,12,16.241252574616436,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.001, 'e': 0.08867968275988677}",30,15,23.227504221501114,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.001, 'e': 0.08768357839015435}",25,18,12.673444155586312,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.001, 'e': 0.08668738633685107}",25,17,13.906938878285718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.001, 'e': 0.08569110759616845}",25,7,27.430368840601197,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.001, 'e': 0.0846947431643856}",35,20,33.202569656975705,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.001, 'e': 0.08369829403786642}",20,16,9.10001083594531,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.001, 'e': 0.0827017612130604}",25,10,28.85324782472727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.001, 'e': 0.08170514568649984}",25,10,10.80151757906723,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1490,False,"{'a': 0.001, 'e': 0.08070844845480063}",20,7,23.164970949424287,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.001, 'e': 0.07971167051465945}",25,13,25.476408963590288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.001, 'e': 0.07871481286285463}",20,12,12.825659074075007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.001, 'e': 0.07771787649624329}",20,0,36.76862224876268,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1494,False,"{'a': 0.001, 'e': 0.07672086241176215}",20,11,15.53704188531729,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.001, 'e': 0.07572377160642477}",20,12,5.628097006343037,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1496,False,"{'a': 0.001, 'e': 0.0747266050773223}",20,13,1.9105121923102188,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1497,False,"{'a': 0.001, 'e': 0.07372936382162078}",35,20,28.27857118438539,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.001, 'e': 0.0727320488365618}",25,0,-10.37021703560416,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1499,False,"{'a': 0.001, 'e': 0.07173466111945981}",30,3,-3.3236837047009957,"{0: 25, 1: 0, 2: 0, 3: 2, 4: 0}",1
1500,False,"{'a': 0.001, 'e': 0.0707372016677029}",30,19,20.99063885541228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.001, 'e': 0.06973967147875001}",30,14,27.403162409068823,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.001, 'e': 0.06874207155013168}",20,12,15.270773698109284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.001, 'e': 0.06774440287944729}",20,7,-17.13419646832665,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1504,False,"{'a': 0.001, 'e': 0.06674666646436589}",20,3,28.85765944493572,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.001, 'e': 0.06574886330262336}",20,8,-18.28072599215927,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1506,False,"{'a': 0.001, 'e': 0.06475099439202324}",20,10,18.367877410402095,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.001, 'e': 0.06375306073043391}",20,1,29.557254400176788,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.001, 'e': 0.06275506331578937}",20,0,24.1130813489877,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1509,False,"{'a': 0.001, 'e': 0.06175700314608652}",30,16,14.528538386233656,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1510,False,"{'a': 0.001, 'e': 0.0607588812193859}",25,0,28.13870175819965,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1511,False,"{'a': 0.001, 'e': 0.059760698533808894}",20,14,13.140101487502623,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.001, 'e': 0.058762456087538564}",25,11,29.961691579210463,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.001, 'e': 0.057764154878816816}",20,13,18.63700780952565,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.001, 'e': 0.05676579590594523}",30,13,28.88105976160336,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.001, 'e': 0.05576738016728224}",25,11,25.211485706509663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.001, 'e': 0.05476890866124396}",20,7,22.65474137316411,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.001, 'e': 0.05377038238630136}",25,4,-6.4969024213626625,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1518,False,"{'a': 0.001, 'e': 0.05277180234098107}",20,5,29.296099267757885,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.001, 'e': 0.05177316952386262}",25,13,25.39029641272072,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.001, 'e': 0.05077448493357918}",25,18,12.007919903803849,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.001, 'e': 0.049775749568814816}",35,17,30.290996192385464,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.001, 'e': 0.04877696442830525}",20,11,14.477026737726552,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.001, 'e': 0.047778130510835105}",20,12,14.613311831159553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.001, 'e': 0.04677924881523865}",25,18,14.404765309714026,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.001, 'e': 0.04578032034039706}",25,3,33.11221776939206,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.001, 'e': 0.044781346085239156}",30,19,19.759888281374522,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.001, 'e': 0.04378232704873868}",20,12,16.79417302856304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.001, 'e': 0.04278326422991503}",20,12,16.525538588648477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.001, 'e': 0.04178415862783049}",25,17,14.44235335908222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.001, 'e': 0.040785011241591035}",25,0,38.46681472393304,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1531,False,"{'a': 0.001, 'e': 0.03978582307034351}",25,15,17.81081792440829,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.001, 'e': 0.038786595113276444}",20,7,22.570848088518904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.001, 'e': 0.03778732836961728}",25,13,-24.06943536850652,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1534,False,"{'a': 0.001, 'e': 0.036788023838633124}",20,8,20.73111922280001,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.001, 'e': 0.03578868251962797}",30,22,14.836360227521874,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.001, 'e': 0.03478930541194349}",25,13,23.761855928299752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.001, 'e': 0.03378989351495651}",25,3,37.65096649936482,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.001, 'e': 0.032790447828078606}",25,7,31.05507081884654,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.001, 'e': 0.03179096935075582}",30,16,26.020556654713715,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.001, 'e': 0.03079145908246612}",20,8,21.070079844765583,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.001, 'e': 0.029791918022720125}",20,8,8.945507205514103,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.001, 'e': 0.028792347171058365}",30,13,33.0187718135175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.001, 'e': 0.027792747527052058}",25,12,-5.512185389147689,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1544,False,"{'a': 0.001, 'e': 0.026793120090300316}",20,10,19.102039849832416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.001, 'e': 0.025793465860430936}",25,7,33.329859934844116,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.001, 'e': 0.024793785837097626}",20,13,13.317928774696156,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.001, 'e': 0.02379408101998077}",20,6,25.284896361500074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.001, 'e': 0.02279435240878465}",25,19,12.71692939938984,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.001, 'e': 0.021794601003238243}",20,6,26.08212561359577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.001, 'e': 0.020794827803092428}",20,8,20.946075295368818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.001, 'e': 0.019795033808120765}",20,16,7.635209601990271,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.001, 'e': 0.01879522001811672}",20,8,21.67959013231067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.001, 'e': 0.01779538743289445}",25,11,25.920249190385025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.001, 'e': 0.016795537052286005}",25,7,32.73614216247882,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.001, 'e': 0.01579566987614213}",30,19,18.591841100144414,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.001, 'e': 0.01479578690432947}",20,5,25.086715790759868,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.001, 'e': 0.013795889136731364}",20,14,11.77772947616574,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.001, 'e': 0.012795977573245047}",20,12,14.56267674067038,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.001, 'e': 0.011796053213782446}",20,0,28.710411234346388,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.001, 'e': 0.010796117058267392}",25,18,13.302688465397432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.001, 'e': 0.009796170106636403}",25,12,-19.61675811096902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1562,False,"{'a': 0.001, 'e': 0.0087962133588359}",25,16,19.068432188688078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.001, 'e': 0.007796247814822993}",20,15,9.053793303096764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.001, 'e': 0.006796274474562699}",25,13,24.931515286143906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.001, 'e': 0.005796294338028719}",20,14,13.32154774228907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.001, 'e': 0.004796308405200662}",20,13,13.892847501478593,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.001, 'e': 0.0037963176760648218}",30,18,26.351539014384063,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.001, 'e': 0.0027963231506114}",25,1,35.92388415400665,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.001, 'e': 0.0017963258288352822}",25,17,13.801129904227796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.001, 'e': 0.0007963267107332633}",20,16,9.883612166787916,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,13,11.234344182448773,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,3,27.768776851321554,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",30,16,32.99535407039561,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,11,22.275229890293094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",30,8,35.78561940079406,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,10,17.081617781199824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,4,37.48497603986537,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,16,9.223369638597774,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,14,10.870038640959994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,11,26.806346788204724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",35,18,33.06039588902318,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",20,15,9.44238731247692,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",20,16,8.568152989649715,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",25,0,38.66885058175985,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",30,14,31.676299391530463,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",20,14,11.038320143734548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",20,8,22.63875316135674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,13,12.863447615896293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",25,7,32.761529976256746,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",25,18,10.936346794070342,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",20,8,20.228368884944807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",30,13,34.91505008065737,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",20,14,14.356308935574233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",25,6,28.024311974621792,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",30,13,31.9435465041667,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",20,16,4.888766389925305,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",20,11,18.218422401683977,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",25,15,16.796450293149093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",20,14,13.798892900985052,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",20,16,10.080201249664162,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",25,16,14.632856049547321,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",25,7,30.649278486008143,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",20,13,14.66433374919991,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",30,16,23.542282159998674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",30,20,21.30434442258528,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",25,15,17.15964571703129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",20,16,9.55620061676726,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",30,7,41.21612062739171,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",30,24,10.991321612685148,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",20,12,14.705192605126799,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",20,13,14.085676195713082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",20,13,15.367344362497455,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",30,24,13.913158074694344,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",20,9,18.192175389206266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.0, 'e': 0.0}",35,14,32.49940241938054,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",20,12,16.34128401166115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",30,6,39.98650690670276,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.0, 'e': 0.0}",30,18,22.72494245973408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.0, 'e': 0.0}",20,9,21.134958328729024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.0, 'e': 0.0}",30,18,21.491618075040442,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0.0, 'e': 0.0}",25,15,20.27933692764444,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0.0, 'e': 0.0}",25,11,26.724909594710077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0.0, 'e': 0.0}",35,19,26.310017527933777,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0.0, 'e': 0.0}",20,6,25.53280375903042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0.0, 'e': 0.0}",30,12,34.09974403797345,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0.0, 'e': 0.0}",20,16,7.069256127420289,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0.0, 'e': 0.0}",25,17,17.12762072019758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0.0, 'e': 0.0}",20,8,21.312015845929743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0.0, 'e': 0.0}",25,17,17.62802249884352,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0.0, 'e': 0.0}",20,13,13.285741417842846,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0.0, 'e': 0.0}",30,16,31.005109250902724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0.0, 'e': 0.0}",30,20,18.071091042621383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0.0, 'e': 0.0}",20,12,16.478292742554174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0.0, 'e': 0.0}",20,9,20.40770959287401,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0.0, 'e': 0.0}",35,25,18.099046469635162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0.0, 'e': 0.0}",20,13,12.199884876681303,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0.0, 'e': 0.0}",20,16,8.218410057674419,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0.0, 'e': 0.0}",25,0,36.973420100777865,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,True,"{'a': 0.0, 'e': 0.0}",20,8,27.05393007669957,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0.0, 'e': 0.0}",30,16,29.074628975766107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0.0, 'e': 0.0}",20,12,17.160987527891013,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
